full_name,description,language,topics,default_branch,license,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,watchers_count,size_kb,is_fork,is_archived,has_wiki,has_projects,has_discussions,contributors_count,commit_count_last_year,has_readme,readme_size_bytes,has_ci_workflow,open_prs_count,release_count,repo_age_days,days_since_last_push,days_since_last_update,commits_per_month,doc_score,maturity_score,community_score,topics_count,is_likely_template,is_abandoned
mzimovets/AI-music-notes,,JavaScript,[],main,MIT,2025-09-26T18:40:16Z,2026-05-29T17:58:29Z,2026-05-29T17:58:18Z,1,0,11,1,49531,False,False,True,True,False,4,0,True,16599,False,1,0,-269,-514,-514,0.0,3,3,0.69,0,False,False
xsrazy/WhatsApp-Auto-Translator-Bot,"WhatsApp bot that translates messages between Indonesian, English, and Chinese.",JavaScript,[],main,MIT,2025-07-24T09:56:21Z,2026-05-29T17:58:20Z,2026-05-29T17:58:16Z,1,0,0,1,818,False,False,True,True,False,1,0,True,6948,False,0,0,-205,-514,-514,0.0,3,1,0.69,0,False,False
i-rocky/x-zsh,"Animated terminal walkthroughs as an HTML custom element. Write a session in plain text; <x-zsh> renders an animated p10k-style zsh, isolated in Shadow DOM. Zero config, no build, not an emulator.",JavaScript,"['animation', 'cli', 'console', 'custom-elements', 'documentation', 'no-build', 'progress-bar', 'shadow-dom', 'shell', 'spinner', 'terminal', 'vanilla-js', 'walkthrough', 'web-components', 'zsh']",master,MIT,2026-05-29T14:56:12Z,2026-05-29T17:58:21Z,2026-05-29T17:58:16Z,3,1,0,3,529,False,False,True,True,False,1,0,True,8988,True,0,7,-514,-514,-514,0.0,3,3,2.08,15,False,False
ppeter777/RightKnight,,JavaScript,[],main,,2025-03-15T10:17:42Z,2026-05-29T17:58:16Z,2026-05-29T17:58:12Z,1,0,0,1,5875,False,False,True,True,False,1,0,True,847,True,0,0,-74,-514,-514,0.0,2,2,0.69,0,False,False
xsrazy/GitHub-Auto-Push,A tool to automatically push files to GitHub repositories at specified intervals. Supports both single and multiple repository modes.,JavaScript,[],main,,2025-06-27T10:27:16Z,2026-05-29T17:58:12Z,2026-05-29T17:58:07Z,5,4,0,5,5358,False,False,True,True,False,1,18752,True,3742,False,0,0,-178,-514,-514,18752.0,3,1,3.4,0,False,False
ulugbekovaslbek13/app10531,"Advanced modern enterprise frontend architecture grid, optimizing interface modularity dynamic loops.",JavaScript,[],main,,2026-05-29T17:57:48Z,2026-05-29T17:58:11Z,2026-05-29T17:58:06Z,1,0,0,1,0,False,False,True,True,False,1,0,True,145,False,0,0,-514,-514,-514,0.0,2,1,0.69,0,False,False
xsrazy/GitHub-Auto-Push-by-Telegram,This is a Node.js Telegram bot that automatically pushes a specified file to one or more GitHub repositories at a set interval. The bot is controlled via Telegram inline buttons and supports multiple users independently.,JavaScript,[],main,,2025-06-28T09:18:16Z,2026-05-29T17:58:10Z,2026-05-29T17:58:05Z,4,1,0,4,5904,False,False,True,True,False,1,18541,True,2132,False,0,0,-179,-514,-514,18541.0,3,1,2.3,0,False,False
4020uncho/Dept-Management-system,,JavaScript,[],main,,2026-02-14T14:11:26Z,2026-05-29T17:58:08Z,2026-05-29T17:58:04Z,1,0,0,1,2324,False,False,True,True,False,1,0,True,1197,False,0,0,-410,-514,-514,0.0,2,1,0.69,0,False,False
midnghtsapphire/revvel-standards,"Single source of truth for all Revvel and MIDNGHTSAPPHIRE standards, processes, and specifications.",JavaScript,[],main,,2026-02-20T14:56:33Z,2026-05-29T17:58:17Z,2026-05-29T17:58:04Z,1,1,6602,1,10605,False,False,True,True,True,18,0,True,47642,True,20,0,-416,-514,-514,0.0,3,4,1.39,0,False,False
sofar-ai/sofar-finance,Sofar Finance — Personal financial dashboard,JavaScript,[],main,,2026-03-09T23:39:40Z,2026-05-29T17:58:07Z,2026-05-29T17:58:03Z,2,1,0,2,1695708,False,False,True,True,False,3,774,True,9400,False,0,0,-433,-514,-514,774.0,3,2,1.79,0,False,False
dereknov11/psychic-couscous,1st one,JavaScript,[],claude/business-data-ai-assistant-Fo2zj,,2026-01-13T03:24:29Z,2026-05-29T17:58:20Z,2026-05-29T17:58:03Z,1,0,0,1,10329,False,False,False,True,False,5,0,True,7093,True,0,0,-378,-514,-514,0.0,2,3,0.69,0,False,False
KesselFarben-Noncorp/social_democracy_horizon,,JavaScript,[],main,MIT,2025-12-06T12:35:47Z,2026-05-29T17:58:06Z,2026-05-29T17:58:01Z,1,1,0,1,42633,False,False,True,True,True,2,0,True,930,True,0,0,-340,-514,-514,0.0,2,3,1.39,0,False,False
coding158/claudenews,收集claude.ai公司的最新进展情况，包括主要负责人的新闻和产品推广等,JavaScript,[],main,,2026-05-20T07:45:46Z,2026-05-29T17:58:15Z,2026-05-29T17:58:00Z,1,0,0,1,127,False,False,True,True,False,2,0,True,15409,True,0,0,-505,-514,-514,0.0,3,3,0.69,0,False,False
duk-meow/Serious-Shyt,,JavaScript,[],main,,2025-08-05T17:58:03Z,2026-05-29T17:58:05Z,2026-05-29T17:58:00Z,1,0,0,1,193362,False,False,False,True,False,3,244670,True,25,True,0,0,-217,-514,-514,244670.0,1,3,0.69,0,False,False
Mokshith07gowda/Smart-Finance-Tracker,,JavaScript,[],main,,2026-05-25T14:14:49Z,2026-05-29T17:58:01Z,2026-05-29T17:57:58Z,1,0,0,1,410,False,False,True,True,False,2,0,True,7530,False,0,0,-510,-514,-514,0.0,3,2,0.69,0,False,False
Buezo2023/wcahub,World Connect Academy HUB,JavaScript,[],main,,2026-05-18T21:19:49Z,2026-05-29T17:57:59Z,2026-05-29T17:57:54Z,1,0,0,1,14661,False,False,True,True,False,2,0,False,0,True,0,0,-503,-514,-514,0.0,1,3,0.69,0,False,False
MehmetEminHan/erinandtito-pixel-game,This is a pixel web based game for Erin :D,JavaScript,[],main,,2026-05-19T03:39:31Z,2026-05-29T17:57:53Z,2026-05-29T17:57:49Z,1,0,0,1,29269,False,False,True,True,False,1,0,False,0,False,0,0,-504,-514,-514,0.0,1,1,0.69,0,False,False
AariyJP/prime-video-tauri,プライムビデオを広告フリーで視聴しましょう！,JavaScript,"['javascript', 'tauri', 'typescipt']",main,,2025-09-08T11:15:07Z,2026-05-29T17:58:07Z,2026-05-29T17:57:49Z,1,0,2,1,342,False,False,False,False,False,2,0,False,0,True,0,3,-251,-514,-514,0.0,0,3,0.69,3,False,False
RafaelaSommer/RafaelaSommer,"⚡ Meu repositório reúne projetos de automação e backend 💻, com soluções criativas 🌟 e integrações de APIs 🌐 pensadas para gerar resultados práticos e eficientes 💼.",JavaScript,[],main,,2026-03-10T18:41:05Z,2026-05-29T17:57:52Z,2026-05-29T17:57:48Z,2,0,0,2,5458,False,False,True,True,False,3,0,True,8758,True,0,0,-434,-514,-514,0.0,3,3,1.1,0,False,False
vanderbilt-redcap/rctf,,JavaScript,[],main,MIT,2023-10-18T21:12:41Z,2026-05-29T17:57:50Z,2026-05-29T17:57:48Z,2,5,6,2,5561,False,False,False,True,False,8,0,True,256,False,2,3,440,-514,-514,0.0,1,4,2.89,0,False,False
blamechris/chroxy,,JavaScript,[],main,MIT,2026-02-05T20:08:55Z,2026-05-29T17:57:50Z,2026-05-29T17:57:47Z,4,1,51,4,23400,False,False,True,True,False,1,0,True,18571,True,0,17,-401,-514,-514,0.0,3,3,2.3,0,False,False
omjyotiprakash/notes_crud,"Built a full-stack MERN Notes application with JWT authentication and complete CRUD functionality, allowing users to create, edit, delete, and manage notes through a responsive React frontend and RESTful Node.js/Express backend with MongoDB Atlas integration.",JavaScript,[],main,,2026-05-07T04:27:44Z,2026-05-29T17:58:03Z,2026-05-29T17:57:45Z,1,0,0,1,24652,False,False,True,True,False,1,0,False,0,False,0,0,-492,-514,-514,0.0,1,1,0.69,0,False,False
vegetpig/codex-sidebar-keeper,A Codex++ user script that keeps the Codex Desktop right-side work panel open.,JavaScript,[],main,MIT,2026-05-29T09:37:18Z,2026-05-29T17:57:47Z,2026-05-29T17:57:52Z,1,0,0,1,38,False,False,True,True,False,1,0,True,3453,False,0,1,-514,-514,-514,0.0,3,2,0.69,0,False,False
crosssawyer/ezMIgrations,A python helper to make squashing migrations in EF much easier.,JavaScript,[],main,,2025-07-14T23:24:08Z,2026-05-29T17:57:46Z,2026-05-29T17:57:40Z,1,0,3,1,2493,False,False,True,True,False,2,0,True,5836,True,1,11,-195,-514,-514,0.0,3,5,0.69,0,False,False
moodi1440-boop/dork-app,تطبيق دورك لحجز مواعيد الحلاقة,JavaScript,[],main,NOASSERTION,2026-04-25T22:02:39Z,2026-05-29T17:57:45Z,2026-05-29T17:57:40Z,1,0,3,1,4583,False,False,True,True,False,2,0,True,7196,False,3,0,-480,-514,-514,0.0,3,3,0.69,0,False,False
Piyush025s07/NexaSphere,,JavaScript,[],main,MIT,2026-05-05T07:59:15Z,2026-05-29T17:58:02Z,2026-05-29T17:58:51Z,3,34,21,3,24542,False,False,True,True,False,32,0,True,15266,True,4,0,-490,-514,-514,0.0,3,4,4.94,0,False,False
DenysVuika/supply-chain-inspector,"A standalone, zero-dependency Node.js script for supply chain security analysis of npm dependencies. ",JavaScript,[],main,Apache-2.0,2026-04-15T11:04:27Z,2026-05-29T17:57:39Z,2026-05-29T17:57:59Z,2,1,1,2,1112,False,False,False,True,False,2,0,True,23568,True,0,7,-470,-514,-514,0.0,2,4,1.79,0,False,False
geraldmaron/construct,An org in a box.,JavaScript,[],main,Apache-2.0,2026-04-21T00:55:00Z,2026-05-29T17:57:42Z,2026-05-29T17:57:36Z,3,1,1,3,4128,False,False,True,True,False,2,0,True,15353,True,1,12,-476,-514,-514,0.0,3,5,2.08,0,False,False
matthew-kissinger/sds,"A browser-based 3D sheep herding game with solo leaderboard modes, 2-4 player online co-op and competitive rooms, split-screen, a sandbox editor, and full mobile + gamepad support. MIT, Three.js + React + Cloudflare Workers. Play at sheepdogsim.com.",JavaScript,"['3d-game', 'browser-game', 'cloudflare-d1', 'cloudflare-pages', 'cloudflare-workers', 'game-development', 'gamepad', 'herding-game', 'mobile-friendly', 'multiplayer', 'multiplayer-game', 'open-source-game', 'react', 'real-time-multiplayer', 'sheep', 'simulation', 'threejs', 'vite', 'webgl', 'websocket']",main,MIT,2025-05-28T01:23:39Z,2026-05-29T17:57:39Z,2026-05-29T17:57:35Z,4,1,0,4,652793,False,False,False,False,True,3,0,True,20847,True,0,1,-148,-514,-514,0.0,2,3,2.3,20,False,False
Gyesss/koloseum,,JavaScript,[],main,,2026-05-19T12:42:19Z,2026-05-29T17:57:38Z,2026-05-29T17:57:34Z,1,0,0,1,1139,False,False,True,True,False,1,0,True,36,False,0,0,-504,-514,-514,0.0,2,1,0.69,0,False,False
HardenZhao123/WhereToI,,JavaScript,[],main,,2026-05-26T12:10:16Z,2026-05-29T17:57:58Z,2026-05-29T17:57:34Z,2,0,0,2,2199,False,False,False,True,False,9,0,True,2266,True,0,0,-511,-514,-514,0.0,2,3,1.1,0,False,False
Techhackontime999/NEURAL-AURORA,"NEURAL AURORA — The Synaptic Portfolio . This isn't a terminal, OS, 3D carousel, or HUD. It's a living neural network suspended in an aurora field. Your work isn't ""displayed""—it's fired across synapses.",JavaScript,[],main,MIT,2026-05-19T03:10:54Z,2026-05-29T17:57:35Z,2026-05-29T17:58:24Z,1,0,1,1,11389,False,False,True,True,False,1,0,True,10336,False,0,4,-504,-514,-514,0.0,3,2,0.69,0,False,False
danielgwilson/image-skill-cli,Public hosted CLI and agent skill for Image Skill.,JavaScript,[],main,,2026-05-11T02:23:07Z,2026-05-29T17:57:33Z,2026-05-29T17:57:29Z,1,0,0,1,329,False,False,False,True,False,2,0,True,4194,True,0,0,-496,-514,-514,0.0,2,3,0.69,0,False,False
mwakidenis/Calculator_pro,A Pro Calculator responsive with HTML CSS JavaScript 🧮,JavaScript,[],main,MIT,2026-01-04T08:22:02Z,2026-05-29T17:57:33Z,2026-05-29T17:57:29Z,4,0,0,4,1544,False,False,True,True,False,3,0,True,1392,True,0,0,-369,-514,-514,0.0,2,3,1.61,0,False,False
Boss-Narawit/PRJ666NBB_2261_Group7,,JavaScript,[],main,,2026-01-19T19:00:29Z,2026-05-29T17:57:24Z,2026-05-29T17:57:20Z,2,0,0,2,727,False,False,True,True,False,7,0,True,3290,True,0,1,-384,-514,-514,0.0,3,4,1.1,0,False,False
codecrafted1/SheWorks,,JavaScript,[],main,,2026-02-08T17:51:02Z,2026-05-29T17:57:47Z,2026-05-29T17:57:18Z,1,0,0,1,4661,False,False,True,True,False,1,0,False,0,False,0,0,-404,-514,-514,0.0,1,1,0.69,0,False,False
Yuhiro/TRMNL-F1-Plugin,,JavaScript,[],main,,2026-05-25T18:31:11Z,2026-05-29T17:57:46Z,2026-05-29T17:57:17Z,1,0,0,1,26859,False,False,True,True,False,1,0,True,5903,True,0,0,-510,-514,-514,0.0,3,2,0.69,0,False,False
bios2/hiermod,"Course materials and notes for BIO709/BIO809, offered Spring 2023",JavaScript,[],main,,2022-11-18T18:48:06Z,2026-05-29T17:57:20Z,2026-05-29T17:57:15Z,3,1,4,3,147826,False,False,True,True,False,3,0,True,2030,False,0,0,774,-514,-514,0.0,3,2,2.08,0,False,False
mutaimwiti/logical-compiler,Compile MongoDB-like boolean expressions based on boolean operators AND and OR,JavaScript,"['bool', 'boolean', 'compile', 'compiler', 'expression', 'logic', 'logical', 'mongo', 'mongodb']",main,MIT,2021-01-03T09:30:30Z,2026-05-29T17:57:20Z,2026-05-29T17:58:34Z,1,1,5,1,172,False,False,True,True,False,1,0,True,7611,True,0,3,1458,-514,-514,0.0,3,3,1.39,9,False,False
llfbh33/Capstone-Project,,JavaScript,[],main,,2024-05-26T22:54:26Z,2026-05-29T17:57:17Z,2026-05-29T17:57:13Z,1,0,11,1,29040,False,False,True,True,False,1,0,True,31691,False,0,0,219,-514,-514,0.0,3,1,0.69,0,False,False
ujoo2-png/qms-frontend,QMS 품질경영시스템,JavaScript,[],main,,2026-05-14T10:49:38Z,2026-05-29T17:57:15Z,2026-05-29T17:57:11Z,1,0,0,1,1607,False,False,True,True,False,1,0,False,0,False,0,0,-499,-514,-514,0.0,1,1,0.69,0,False,False
VAIBHAV7848/ExpenseIQ,,JavaScript,[],main,,2026-04-16T13:48:28Z,2026-05-29T17:57:36Z,2026-05-29T17:57:09Z,1,0,0,1,1335,False,False,True,True,False,3,0,True,4332,False,0,0,-471,-514,-514,0.0,3,2,0.69,0,False,False
sarath263/native-state,"Native Global state in React: Simple, Lightweight & No dependencies used.",JavaScript,"['global-state', 'global-state-management', 'native-state', 'no-dependencies', 'react-state', 'react-state-management']",main,MPL-2.0,2024-06-21T15:54:08Z,2026-05-29T17:57:11Z,2026-05-29T17:57:07Z,2,1,0,2,839,False,False,True,True,False,2,0,True,8662,True,0,12,193,-514,-514,0.0,3,4,1.79,6,False,False
anariskenderov/sigma-ai-flow,,JavaScript,[],main,,2025-12-11T08:01:25Z,2026-05-29T17:57:11Z,2026-05-29T17:57:07Z,2,0,0,2,1313,False,False,True,True,False,2,0,True,59,True,0,0,-345,-514,-514,0.0,2,3,1.1,0,False,False
dev-abhisheksh/lms_backend,"A backend-first Learning Management System (LMS) built with Node.js, Express, MongoDB, and Redis, designed to handle real academic workflows, secure access control, and AI-assisted content description improvements.",JavaScript,[],main,,2025-11-24T06:00:38Z,2026-05-29T17:57:30Z,2026-05-29T17:57:04Z,1,0,0,1,178,False,False,True,True,False,1,0,True,7249,False,0,0,-328,-514,-514,0.0,3,1,0.69,0,False,False
chrisk123999/covens-automation-toolkit,,JavaScript,[],main,,2025-12-09T06:05:25Z,2026-05-29T17:57:08Z,2026-05-29T17:57:03Z,2,0,0,2,292,False,False,True,True,False,5,0,True,60,False,0,0,-343,-514,-514,0.0,2,2,1.1,0,False,False
solid-apps/win98,"A web-first desktop OS over your Solid pod, but it looks like 1998. Sister to solid-apps/chrome.",JavaScript,[],gh-pages,,2026-04-27T10:31:05Z,2026-05-29T17:57:06Z,2026-05-29T17:57:02Z,1,0,0,1,38,False,False,True,True,False,1,0,True,1647,False,0,0,-482,-514,-514,0.0,2,1,0.69,0,False,False
oregon-bee-project/oregon-wild-bee-and-plant-guide,Capstone project for bee and plant data exploration project,JavaScript,[],main,,2025-10-08T22:02:22Z,2026-05-29T17:57:04Z,2026-05-29T17:57:00Z,4,0,0,4,79078,False,False,True,True,False,6,0,True,2289,True,0,0,-281,-514,-514,0.0,3,3,1.61,0,False,False
Gasdcoder07/ManzaLife,WEBSITE,JavaScript,[],main,,2026-02-06T13:54:07Z,2026-05-29T17:57:04Z,2026-05-29T17:56:59Z,5,1,0,5,26839,False,False,False,True,False,6,0,True,8445,False,0,0,-402,-514,-514,0.0,2,2,2.48,0,False,False
solid-apps/chrome,"A web-first desktop OS over your Solid pod — windows, shelf, tray, real-time. Sister to solid-apps/hub.",JavaScript,[],gh-pages,,2026-04-27T08:43:51Z,2026-05-29T17:57:04Z,2026-05-29T17:56:59Z,1,0,0,1,321,False,False,True,True,False,1,0,True,1887,False,0,0,-482,-514,-514,0.0,2,1,0.69,0,False,False
DrunkkToys/vibeOS,"vibeOS — OpenCode plugin for cost-aware delegation, model routing, session metrics, and trinity CLI",JavaScript,[],master,MIT,2026-05-18T08:38:46Z,2026-05-29T17:57:02Z,2026-05-29T17:56:58Z,1,0,0,1,2764,False,False,False,True,False,6,0,True,15271,True,0,61,-503,-514,-514,0.0,2,4,0.69,0,False,False
ulugbekovaslbek13/app10528,"Advanced modern enterprise frontend architecture grid, optimizing interface modularity dynamic loops.",JavaScript,[],main,,2026-05-29T17:56:39Z,2026-05-29T17:57:03Z,2026-05-29T17:56:58Z,1,0,0,1,0,False,False,True,True,False,1,0,True,145,False,0,0,-514,-514,-514,0.0,2,1,0.69,0,False,False
julesdmai/Scripts,Toolbox of useful scripts written by me,JavaScript,[],main,,2024-06-18T22:29:50Z,2026-05-29T17:57:03Z,2026-05-29T17:56:58Z,1,0,0,1,11895,False,False,True,True,False,1,0,True,50,False,0,0,196,-514,-514,0.0,2,1,0.69,0,False,False
atomantic/PortOS,"Self-hosted dev machine OS — app management, AI agent orchestration, digital twin, second brain, and creative pipeline from a single dashboard over Tailscale",JavaScript,"['ai-agents', 'dashboard', 'developer-tools', 'digital-twin', 'expressjs', 'pm2', 'quantified-self', 'react', 'second-brain', 'self-hosted', 'tailscale', 'threejs']",main,MIT,2026-01-01T06:19:32Z,2026-05-29T17:57:02Z,2026-05-29T17:56:56Z,17,6,1,17,28007,False,False,False,True,False,6,0,True,28092,True,1,78,-366,-514,-514,0.0,2,5,4.84,12,False,False
erlanggart/dpmd-frontend,,JavaScript,[],main,,2025-09-19T21:29:31Z,2026-05-29T17:56:58Z,2026-05-29T17:56:54Z,1,0,0,1,45689,False,False,False,True,False,2,0,True,653,False,0,0,-262,-514,-514,0.0,1,2,0.69,0,False,False
anchorfact/anchorfact,Anchor AI to Facts — AI-native knowledge base for LLM citations,JavaScript,[],main,NOASSERTION,2026-05-22T04:15:24Z,2026-05-29T17:56:59Z,2026-05-29T17:56:54Z,1,1,0,1,16066,False,False,True,True,False,3,0,True,14376,True,0,0,-507,-514,-514,0.0,3,3,1.39,0,False,False
ofagirl168168-pixel/worldcup2026,2026 FIFA World Cup Prediction Platform,JavaScript,[],main,,2026-03-30T07:57:00Z,2026-05-29T17:56:58Z,2026-05-29T17:56:53Z,2,1,0,2,267673,False,False,True,True,False,2,0,False,0,True,0,0,-454,-514,-514,0.0,1,3,1.79,0,False,False
zainularifff/emauni,,JavaScript,[],main,,2026-05-18T07:00:05Z,2026-05-29T17:56:58Z,2026-05-29T17:56:53Z,1,0,0,1,3550,False,False,True,True,False,1,0,False,0,False,0,0,-503,-514,-514,0.0,1,1,0.69,0,False,False
thomaspryor/Broadwayscore,"Aggregated critic review scores for Broadway, West End, and Off-Broadway — broadwayscorecard.com",JavaScript,[],main,NOASSERTION,2026-01-11T18:19:30Z,2026-05-29T17:56:57Z,2026-05-29T17:56:52Z,3,0,213,3,1289152,False,False,True,True,False,7,152948,True,2827,True,1,0,-376,-514,-514,152948.0,3,4,1.39,0,False,False
ASomerN/node-red-contrib-octopus-intelligent,Node-RED integration for Octopus Energy Intelligent Octopus Go with automatic Home Assistant MQTT discovery,JavaScript,[],master,MIT,2025-11-25T19:16:38Z,2026-05-29T17:56:55Z,2026-05-29T17:56:57Z,1,0,1,1,1208,False,False,True,True,False,1,0,True,47439,False,0,11,-329,-514,-514,0.0,3,2,0.69,0,False,False
oSoWoSo/Void_Community_Repository,Void Community Repository: xbps-src templates from community for binary repo,Shell,"['binary', 'collection', 'community', 'hacktoberfest', 'oco', 'packages', 'repository', 'template', 'void', 'void-linux', 'voidlinux', 'vur', 'xbps', 'xbps-src']",OCO,NOASSERTION,2025-11-03T11:59:06Z,2026-05-29T17:52:02Z,2026-05-29T17:52:08Z,1,1,2,1,610,False,False,True,True,True,10,0,True,19602,True,0,0,-307,-514,-514,0.0,3,3,1.39,14,True,False
stairwaytowonderland/repository-template,A minimal starting point for a basic repository :rocket:,Unknown,['template'],main,MIT,2026-04-16T02:59:23Z,2026-05-29T17:56:20Z,2026-05-29T17:50:09Z,0,0,0,0,88,False,False,True,True,False,3,0,True,1058,True,0,12,-471,-514,-514,0.0,2,4,0.0,1,True,False
YuDefine/nuxt-supabase-starter,Nuxt + Supabase 快速開發範本，含 AI 輔助工作流程（Claude Code）、TDD、Spectra (OpenSpec),JavaScript,"['ai-assisted', 'claude-code', 'nuxt', 'supabase', 'tdd', 'template', 'typescript', 'vue']",main,MIT,2026-01-20T19:11:10Z,2026-05-29T17:49:33Z,2026-05-29T17:49:29Z,45,2,0,45,8060,False,False,True,True,False,2,0,True,8752,True,0,0,-385,-514,-514,0.0,3,3,4.93,8,True,False
jim-collier/bash5-marmot,"A modular Bash framework that takes full advantage of v5 features. Mostly free of expensive forks, subshells, and pipes. Has native functions that optionally fill in for external tools like grep, sed, tr, etc. - for faster performance especially in long-running loops.",Shell,"['bash', 'library', 'modular', 'template']",main,MIT,2025-07-14T02:17:08Z,2026-05-29T17:47:34Z,2026-05-29T17:47:30Z,0,0,1,0,2144,False,False,True,True,False,2,0,True,20055,False,0,2,-195,-514,-514,0.0,3,3,0.0,4,True,False
ramonclaudio/vexpo,"Expo SDK 56 + Convex + Better Auth + Resend, wired end-to-end for iOS. From npm create to TestFlight in one afternoon.",TypeScript,"['apple-sign-in', 'better-auth', 'cli', 'convex', 'eas', 'expo', 'ios', 'npm-create', 'react-native', 'resend', 'scaffolder', 'swift-ui', 'template', 'typescript']",main,MIT,2026-05-12T00:24:35Z,2026-05-29T17:46:56Z,2026-05-29T17:46:53Z,1,0,0,1,2955,False,False,False,False,False,1,0,True,10115,True,0,1,-497,-514,-514,0.0,2,2,0.69,14,True,False
verronpro/office-stamper,"Easy-to-use template engine for creating docx documents in Java. Office-stamper automates generating Word, and in the future PowerPoint documents from templates with placeholders or instructions, which are processed via a Spring context to create personalized files easily.",Java,"['docx', 'hacktoberfest', 'template', 'word']",main,MIT,2022-08-05T10:20:21Z,2026-05-29T17:45:56Z,2026-05-29T17:46:57Z,36,15,17,36,9437,False,False,False,False,True,23,0,True,5495,True,1,28,879,-514,-514,0.0,2,4,6.38,4,True,False
